N,P,K,temperature,humidity,ph,rainfall,label,Crop,Cluster,PCA1,PCA2
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,4,0,-0.2106302965745868,-0.12912276148308136
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,4,0,-0.12194211751453743,-0.06319843330931695
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,4,0,-0.06969700735872737,-0.032853089764799795
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,4,0,-0.2308840119718951,-0.07888760069689489
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,4,0,-0.1446799439753974,-0.09432372896383104
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,4,0,-0.16115666774864465,-0.08169752861210924
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,4,0,-0.07279103941621158,-0.023418448603713806
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,4,0,-0.20549599992848674,-0.20774843997401946
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,4,0,-0.21280628531759882,-0.1320436583484455
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,4,0,-0.15016732263960167,-0.13077217591544876
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,4,0,-0.1592950097027048,-0.09174802718259131
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,4,0,-0.19398340175230902,-0.055945812501217974
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,4,0,-0.23991268439920546,-0.1556593336913887
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,4,0,-0.21162005440906734,-0.11886481069091495
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,4,0,-0.14352580460784659,-0.11560321773532219
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,4,0,-0.16253639473129566,-0.06896183589142126
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,4,0,-0.24485070975623613,-0.1327448307688038
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,4,0,-0.12495059227112647,-0.11680319068692613
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,6,4,-0.3422563458369937,-0.3232723073777721
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,6,4,-0.4056175820284935,-0.3665739760082055
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,6,4,-0.2843197257732044,-0.1843853718632589
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,6,4,-0.3399252025870717,-0.2905431782383966
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,6,4,-0.3596050361174209,-0.3361800392605413
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,6,4,-0.31869152955068925,-0.3103083558007691
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,6,4,-0.3312143487305257,-0.2561340088972768
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,6,4,-0.3067150750209387,-0.2822529625982293
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,6,4,-0.3348902453529067,-0.2574173588668312
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,6,4,-0.26121056128252773,-0.30454442032078566
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,6,4,-0.27141843632488666,-0.258504630819169
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,6,4,-0.26462013671478285,-0.3126392155227559
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,6,4,-0.4110847920681431,-0.29547780240821897
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,6,4,-0.2509382326974584,-0.25759960689326405
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,6,4,-0.3018786265134236,-0.29130598446652195
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,6,4,-0.4043832056365306,-0.3206987515099737
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,6,4,-0.3850024264230419,-0.3365618198245835
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,6,4,-0.25954726458254423,-0.15582225471178493
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,6,4,-0.3528799651579798,-0.2737967673316449
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,6,4,-0.29091195411439613,-0.2347665802230587
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,6,4,-0.36188875979051705,-0.2995062862915056
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,6,4,-0.21947399487167954,-0.21751630820424567
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,6,4,-0.2779858162712486,-0.27055744748808175
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,6,4,-0.28522523372581127,-0.24162040072587834
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,6,4,-0.3782969333345215,-0.31495895476738295
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,6,4,-0.19484070633680145,-0.20330727018726782
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,6,4,-0.26743480003448833,-0.22548323790534122
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,6,4,-0.33255533737788,-0.3138331711010361
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,6,4,-0.43144405355583837,-0.36785095025694803
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,6,4,-0.3286631798375007,-0.19138528399316973
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,6,4,-0.3134849897624441,-0.23939811000618025
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,6,4,-0.2435266476139617,-0.2155773172766236
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,6,4,-0.2799863545485652,-0.33075799542389767
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,6,4,-0.35009791892947306,-0.24143291078376058
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,6,4,-0.3333456458359521,-0.35086555288325516
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,6,4,-0.31910286649717745,-0.2897445158446207
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,6,4,-0.3206851060464901,-0.24561692265490825
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,6,4,-0.3115531636206063,-0.21747956041355676
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,6,4,-0.2591797563805496,-0.2233423885614013
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,6,4,-0.3154514809276885,-0.22918813880668495
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,6,4,-0.29482390719025753,-0.26156914873684695
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,6,4,-0.38017977218988236,-0.3294865919112838
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,6,4,-0.29828880433365706,-0.24592187318576136
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,6,4,-0.33552145108853804,-0.3492459766178269
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,6,4,-0.38817715359362664,-0.2633936706601761
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,6,4,-0.3025059486599736,-0.21168590399976012
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,6,4,-0.3858593710840104,-0.27243849191787145
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,6,4,-0.30955607068808455,-0.1966057380930484
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,6,4,-0.36251610450791294,-0.28593219737375536
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,6,4,-0.30599962893875876,-0.23600583070341308
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,6,4,-0.39452496215115784,-0.31015908589459307
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,6,4,-0.29119282531088375,-0.16025776262537472
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,6,4,-0.3095818633430409,-0.23218143535608443
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,6,4,-0.3123044341280366,-0.1805738598002817
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,6,4,-0.2872221690158298,-0.2789538687855139
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,6,4,-0.25227702563221516,-0.24930798180539276
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,6,4,-0.31605807076853526,-0.2834102465243158
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,6,4,-0.3369048952031258,-0.32085671724264364
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,6,4,-0.26603859095358473,-0.2097297152495109
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,6,4,-0.3244625967306078,-0.2716549591052633
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,6,4,-0.30532885217029393,-0.33053139950041077
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,6,4,-0.2940581426929372,-0.22513654510937248
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,6,4,-0.34350489642198495,-0.244636996031125
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,6,4,-0.2602697294673903,-0.2316308245994338
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,6,4,-0.3352289656221516,-0.27375535389785416
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,6,4,-0.2928303845997667,-0.3410405211039581
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,6,4,-0.2750214545303594,-0.26606192403152834
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,6,4,-0.3445988629503225,-0.2873226660610692
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,6,4,-0.3428297130705403,-0.18848753156134226
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,6,4,-0.2715773997089818,-0.21375386681446323
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,6,4,-0.3160006390379029,-0.2812455337680306
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,6,4,-0.28138096137985613,-0.1937534088826398
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,6,4,-0.3083832533245636,-0.24431113498285736
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,6,4,-0.2954439140428852,-0.2483919140483812
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,6,4,-0.40075850008168795,-0.3376979530278595
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,6,4,-0.3150909346947296,-0.3551959317440623
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,6,4,-0.2716858064156249,-0.2533707837131557
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,6,4,-0.2561457075580806,-0.22990712037518934
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,6,4,-0.3897698686426571,-0.348974781298185
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,6,4,-0.31349388864152916,-0.3117802579867974
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,6,4,-0.25145208327072677,-0.19720119978275877
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,6,4,-0.3008045776759228,-0.24308866105206267
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,6,4,-0.22707648246776532,-0.2015392698784072
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,6,4,-0.28474036723454776,-0.23549691089190206
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,6,4,-0.25313030435816075,-0.22186733037985057
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,6,4,-0.36920391944037423,-0.2804974128846495
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,6,4,-0.3030652500720488,-0.28613989785408195
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,6,4,-0.3147687722249859,-0.25029582760408176
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,6,4,-0.374234965080883,-0.33348850062622876
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,6,4,-0.31963979612869475,-0.2168046300543505
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,6,4,-0.28658289181907964,-0.17236539242924268
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,6,4,-0.31155384372963457,-0.33059838555848986
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,6,4,-0.330470029470356,-0.24157140834769555
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,6,4,-0.32260670346346004,-0.22062441103589528
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,6,4,-0.2695804810257092,-0.20801779752494282
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,6,4,-0.3220853907844233,-0.22575828739700907
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,6,4,-0.23155490348513402,-0.17578672931472542
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,6,4,-0.33238301403514087,-0.18115608182423681
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,6,4,-0.24751224727183666,-0.17760389439159063
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,6,4,-0.27015214003360416,-0.29310951569732063
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,8,4,-0.17453403458880778,-0.14763825794949162
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,8,0,-0.14779067989932343,-0.14145135396287573
63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute,8,0,-0.13778395577754238,-0.20753471897518097
86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,8,4,-0.2121646615152264,-0.2886861730880362
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,8,4,-0.21964403878126498,-0.18238287795361946
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,8,4,-0.2777134546820244,-0.19167356219712559
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,8,0,-0.14939886812087882,-0.1798507157099244
70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,8,0,-0.14667030926785524,-0.23304801009093595
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,8,0,-0.0824345889656516,-0.11523574530210874
74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,8,0,-0.17199888220246692,-0.19666314948234265
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,8,4,-0.1400159210561241,-0.152304587457119
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,8,0,-0.13379705481943915,-0.26347629183681465
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,8,4,-0.21250457706737513,-0.17939436083363045
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,8,0,-0.07178981847109854,-0.19469853576617774
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,8,0,-0.155038165261016,-0.06539522315512815
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,8,0,-0.18817032412922105,-0.133534030300765
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,8,4,-0.1378448202932879,-0.08296562225543005
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,8,4,-0.22791443811511317,-0.25138287953166144
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,8,4,-0.20319453755526212,-0.191013600938492
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,8,0,-0.15502521409649164,-0.11332162371501057
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,8,4,-0.14285431638529927,-0.14754396892255642
81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,jute,8,4,-0.1312161360351691,-0.12258191813471077
84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,jute,8,4,-0.14772278014743148,-0.20840251146381605
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,8,4,-0.15670960123097274,-0.138131274189578
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,8,0,-0.094166372240899,-0.17128468932496063
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,8,0,-0.11935201016670499,-0.27668059338741174
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,8,4,-0.17649385669455903,-0.21256151734431167
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,8,0,-0.1483325582933975,-0.22588395501247988
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,8,0,-0.12383427072431304,-0.12411517920497044
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,8,0,-0.1847868297633803,-0.22723790546433903
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,8,0,-0.09536623108284034,-0.13826529515247024
81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,jute,8,4,-0.21049938383112327,-0.2525555152475689
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,8,0,-0.07255907905509626,-0.1274445233019077
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,8,0,-0.12559119474307454,-0.11585724620843435
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,8,0,-0.1323798314471082,-0.062470202067434845
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,8,4,-0.12683808972027835,-0.2397427875603699
77,52,41,23.89069041,83.46409075,6.097294061,167.72306319999996,jute,8,0,-0.11667700446921744,-0.21369882756565603
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,8,4,-0.1506856124878568,-0.2500159004031915
62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,jute,8,0,-0.11721461267646761,-0.1426803847710637
90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute,8,4,-0.15168899453452328,-0.15171486102680828
66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,jute,8,0,-0.12939966102685213,-0.08523140949727263
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,8,0,-0.15212851669632274,-0.1750921609693647
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute,8,4,-0.15392863727231054,-0.21642449944494432
77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute,8,0,-0.12020903772703313,-0.20783484548929831
94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute,8,4,-0.24185573323694198,-0.3095199743010255
